unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1676314800,2023-02-13 19:00:00,BTC/USDT,21547,21565,21547,21556,0.08446600,1820.749096
1676311200,2023-02-13 18:00:00,BTC/USDT,21422,21422,21422,21422,0.00000000,0.0
1676307600,2023-02-13 17:00:00,BTC/USDT,21497,21506,21378,21422,0.38011733,8142.8734432599995
1676304000,2023-02-13 16:00:00,BTC/USDT,21649,21649,21426,21496,1.01181149,21749.89978904
1676300400,2023-02-13 15:00:00,BTC/USDT,21653,21653,21618,21618,0.99731689,21559.99652802
1676296800,2023-02-13 14:00:00,BTC/USDT,21614,21661,21575,21640,1.41676200,30658.72968
1676293200,2023-02-13 13:00:00,BTC/USDT,21632,21636,21632,21636,0.63352084,13706.85689424
1676289600,2023-02-13 12:00:00,BTC/USDT,21633,21686,21633,21683,1.88313804,40832.082121319996
1676286000,2023-02-13 11:00:00,BTC/USDT,21586,21630,21586,21610,2.38699591,51582.9816151
1676282400,2023-02-13 10:00:00,BTC/USDT,21586,21589,21439,21589,0.91929168,19846.588079520003
1676278800,2023-02-13 09:00:00,BTC/USDT,21717,21717,21507,21630,0.44063032,9530.833821600001
1676275200,2023-02-13 08:00:00,BTC/USDT,21792,21793,21745,21745,0.12110000,2633.3195
1676271600,2023-02-13 07:00:00,BTC/USDT,21891,21891,21889,21889,0.02302806,504.06120534
1676268000,2023-02-13 06:00:00,BTC/USDT,21850,21850,21829,21829,0.28471248,6214.9887259199995
1676264400,2023-02-13 05:00:00,BTC/USDT,21854,21854,21833,21833,0.19679378,4296.59859874
1676260800,2023-02-13 04:00:00,BTC/USDT,21841,21841,21806,21806,0.28361050,6184.4105629999995
1676257200,2023-02-13 03:00:00,BTC/USDT,21768,21809,21758,21809,0.19590122,4272.40970698
1676253600,2023-02-13 02:00:00,BTC/USDT,21686,21742,21686,21737,0.16178786,3516.78271282
1676250000,2023-02-13 01:00:00,BTC/USDT,21834,21834,21737,21737,0.32656730,7098.5934001000005
1676246400,2023-02-13 00:00:00,BTC/USDT,21800,21866,21800,21854,0.10305999,2252.27302146
1676242800,2023-02-12 23:00:00,BTC/USDT,21765,21783,21765,21783,0.38873135,8467.73499705
1676239200,2023-02-12 22:00:00,BTC/USDT,21705,21821,21681,21816,0.64045051,13972.068326159999
1676235600,2023-02-12 21:00:00,BTC/USDT,21866,21866,21723,21723,0.07020000,1524.9546
1676232000,2023-02-12 20:00:00,BTC/USDT,22015,22015,22015,22015,0.02860000,629.629
1676228400,2023-02-12 19:00:00,BTC/USDT,22002,22002,22002,22002,0.00351331,77.29984662
1676224800,2023-02-12 18:00:00,BTC/USDT,21974,21986,21962,21986,2.04986563,45068.345741180005
1676221200,2023-02-12 17:00:00,BTC/USDT,22002,22002,21980,21980,1.49236220,32802.121156
1676217600,2023-02-12 16:00:00,BTC/USDT,21957,22038,21945,22038,0.43656393,9620.99588934
1676214000,2023-02-12 15:00:00,BTC/USDT,21935,21935,21935,21935,0.22000000,4825.7
1676210400,2023-02-12 14:00:00,BTC/USDT,21866,21868,21866,21868,0.22942687,5017.10679316
1676206800,2023-02-12 13:00:00,BTC/USDT,21830,21830,21783,21783,0.58807326,12809.999822580001
1676203200,2023-02-12 12:00:00,BTC/USDT,21888,21894,21879,21879,0.00644194,140.94320526
1676199600,2023-02-12 11:00:00,BTC/USDT,21887,21887,21887,21887,0.00150537,32.948033190000004
1676196000,2023-02-12 10:00:00,BTC/USDT,21940,21940,21940,21940,0.00000000,0.0
1676192400,2023-02-12 09:00:00,BTC/USDT,21935,21940,21935,21940,0.38846503,8522.9227582
1676188800,2023-02-12 08:00:00,BTC/USDT,21834,21834,21834,21834,0.00071146,15.53401764
1676185200,2023-02-12 07:00:00,BTC/USDT,21791,21791,21791,21791,0.00000000,0.0
1676181600,2023-02-12 06:00:00,BTC/USDT,21791,21791,21791,21791,0.00000000,0.0
1676178000,2023-02-12 05:00:00,BTC/USDT,21791,21791,21791,21791,0.06000000,1307.46
1676174400,2023-02-12 04:00:00,BTC/USDT,21792,21792,21792,21792,0.00129442,28.208000639999998
1676170800,2023-02-12 03:00:00,BTC/USDT,21816,21816,21813,21813,0.00520955,113.63591415
1676167200,2023-02-12 02:00:00,BTC/USDT,21827,21827,21827,21827,0.00000000,0.0
1676163600,2023-02-12 01:00:00,BTC/USDT,21827,21827,21827,21827,0.00050000,10.9135
1676160000,2023-02-12 00:00:00,BTC/USDT,21860,21860,21860,21860,0.00240000,52.464
1676156400,2023-02-11 23:00:00,BTC/USDT,21836,21836,21836,21836,0.05000000,1091.8
1676152800,2023-02-11 22:00:00,BTC/USDT,21816,21841,21816,21825,0.25944216,5662.325142
1676149200,2023-02-11 21:00:00,BTC/USDT,21730,21730,21730,21730,0.00080000,17.384
1676145600,2023-02-11 20:00:00,BTC/USDT,21657,21700,21657,21680,0.27556736,5974.300364799999
1676142000,2023-02-11 19:00:00,BTC/USDT,21651,21651,21651,21651,0.00082235,17.80469985
1676138400,2023-02-11 18:00:00,BTC/USDT,21710,21710,21637,21647,0.15057084,3259.40697348
1676134800,2023-02-11 17:00:00,BTC/USDT,21700,21700,21700,21700,0.00000000,0.0
1676131200,2023-02-11 16:00:00,BTC/USDT,21700,21700,21700,21700,0.00090089,19.549313
1676127600,2023-02-11 15:00:00,BTC/USDT,21742,21742,21728,21728,0.00141756,30.80074368
1676124000,2023-02-11 14:00:00,BTC/USDT,21744,21744,21744,21744,0.01741537,378.67980528
1676120400,2023-02-11 13:00:00,BTC/USDT,21684,21684,21684,21684,0.00000000,0.0
1676116800,2023-02-11 12:00:00,BTC/USDT,21699,21699,21684,21684,0.51578406,11184.26155704
1676113200,2023-02-11 11:00:00,BTC/USDT,21685,21685,21685,21685,0.00050000,10.8425
1676109600,2023-02-11 10:00:00,BTC/USDT,21690,21690,21684,21685,0.66215144,14358.753976400001
